Time,Latitude,Longitude,Temperature,Humidity,Pressure,Altitude,VOC,PM1,PM25,PM10,counts
1745515411.05,37.87429580092337,-122.25534741189279,16.47228515625,52.210280149947636,1003.5768032773876,80.84905129682495,156943.5,1.0,3.0,3.0,43.0
1745515413.02,37.87438894622521,-122.25526367090954,16.4159375,52.30447131128834,1003.5580578810504,81.00633746492036,158211.0,1.0,3.0,3.0,43.0
1745515415.05,37.87442488732614,-122.25523031308485,16.355,52.41040400492723,1003.5296004015952,81.24511933180509,158561.5,1.0,2.5,2.5,31.5
1745515417.03,37.87448057471656,-122.25568247587587,16.349140625,52.52929699417588,1003.51096378707,81.40149876815019,159707.0,1.0,2.5,2.5,38.5
1745515419.05,37.87448848739368,-122.25581936157593,16.3471875,52.596560782934304,1003.4991557645088,81.50058083237033,159353.0,1.0,2.0,2.0,29.0
1745515421.03,37.87448918465655,-122.25583640749888,16.345625,52.61171465001003,1003.4922275191359,81.55871676007422,160579.0,1.0,2.0,2.0,31.0
1745515423.05,37.874500903268164,-122.25603825430393,16.3409375,52.617275967394846,1003.4789972255414,81.66973513778348,160140.5,1.0,2.0,2.0,31.0
1745515425.04,37.87452937413328,-122.25601251446234,16.349921875,52.65829058048964,1003.4661636620533,81.77742542887944,160505.0,1.0,2.0,2.0,36.0
1745515427.06,37.874531275595395,-122.2560113398533,16.364375,52.70305993664191,1003.4620493594307,81.81195006929859,160140.5,1.0,2.0,2.0,36.0
1745515429.02,37.87466266720795,-122.25601067231489,16.38498046875,52.74552994593381,1003.4586149485085,81.84076952976565,161090.5,1.0,2.0,2.0,35.5
1745515431.03,37.87469775407445,-122.2560035795023,16.40509765625,52.80024335918113,1003.4610407013874,81.82041408005702,160795.5,1.0,2.0,2.0,35.5
1745515433.02,37.87470020613636,-122.25600340628607,16.40216796875,52.83368376599739,1003.4601170537758,81.82816478632458,162793.0,1.0,2.0,2.0,32.5
1745515435.05,37.87480742822565,-122.25590084252812,16.404902343750003,52.855536101461354,1003.447268109541,81.93598590428661,163396.5,1.0,2.0,3.0,31.5
1745515437.02,37.87487202340579,-122.25581460278843,16.38830078125,52.850410313537466,1003.4333596243541,82.0526993222225,164307.5,1.0,2.0,3.0,30.5
1745515439.05,37.87480913925639,-122.25598955682976,16.318671875,52.80185979667646,1003.4274847975748,82.10199842028614,165848.0,1.0,2.0,3.0,33.5
1745515441.01,37.87480839330271,-122.25612297735027,16.2606640625,52.7854838430587,1003.4276388526434,82.10070565115589,167179.0,1.0,2.0,3.0,33.5
1745515443.04,37.874794592586206,-122.25619010778567,16.2165234375,52.789255929700886,1003.4092214129275,82.25525898712687,166627.5,1.0,2.0,3.0,34.5
1745515445.04,37.87479246316742,-122.25620534544525,16.162128906249997,52.79176723389554,1003.3913325660674,82.40537848305617,167733.5,1.0,2.0,3.0,38.5
1745515447.01,37.87480021649663,-122.2561561610181,16.162128906249997,52.79176723389554,1003.3913325660674,82.40537848305617,167733.5,1.0,2.0,3.0,34.0
1745515449.01,37.87477926300517,-122.2560008955663,16.10265625,52.83359000192519,1003.3754636210831,82.53854919240642,168292.0,1.0,2.0,3.0,34.0
1745515451.06,37.87477383028867,-122.2559421701572,16.06388671875,52.930223518680265,1003.3437613119092,82.80459728733936,168052.0,1.5,2.5,3.0,32.5
1745515453.02,37.8750584249809,-122.25611372309871,16.05734375,53.04932994599113,1003.3323222673429,82.90059622721043,168372.0,1.5,2.5,3.0,42.0
1745515455.04,37.87499186700067,-122.25603741991651,16.0251171875,53.122254223004134,1003.314572397124,83.04955874087793,169258.5,2.0,3.0,3.0,38.0
1745515457.04,37.87496718464638,-122.25600849802876,15.9856640625,53.197389710173574,1003.3101916763001,83.08632346888672,169991.0,2.0,3.0,3.0,34.0
1745515459.07,37.8750034669075,-122.25616264472889,15.94142578125,53.259642257090434,1003.296599300747,83.20039684854775,170730.5,2.0,2.0,3.0,34.0
1745515461.03,37.87502715446965,-122.2562247251547,15.959101562499999,53.34190294040237,1003.2905944172821,83.25079295022616,170318.0,2.0,2.0,3.0,36.0
1745515463.05,37.87502884670661,-122.25622870062188,15.98048828125,53.39692791728985,1003.2860427503383,83.28899306993625,171060.0,2.0,2.5,3.0,35.0
1745515465.02,37.87512282025184,-122.2563118840307,15.99220703125,53.42611696975919,1003.2796863281103,83.34233993558277,170894.0,2.0,2.5,3.0,32.5
1745515467.08,37.87515122594588,-122.25633740701424,16.0128125,53.437921429038795,1003.2611810765893,83.49764872614773,171308.0,2.0,3.0,3.0,36.5
1745515469.0,37.87515508652236,-122.25634083424102,16.02912109375,53.44611144271639,1003.2418727201713,83.65969979246198,171391.0,2.0,3.0,3.0,36.5
1745515471.08,37.87511684429538,-122.25650313889719,16.03615234375,53.45314995866774,1003.2256401775702,83.79593833127404,172225.0,2.0,3.0,4.0,40.5
1745515473.02,37.87508997353057,-122.25655757349992,16.053046875,53.44600134863994,1003.2199373947966,83.84380176233086,172729.5,2.0,3.0,4.0,41.5
1745515475.06,37.87508715391527,-122.25656463148802,16.050312499999997,53.424085906193724,1003.2109625803384,83.91912779803926,173407.0,2.0,3.0,4.0,32.5
1745515477.01,37.87511064984906,-122.25641918168465,16.06330078125,53.41645310190941,1003.203463786548,83.9820660028117,173492.0,2.0,3.0,4.0,32.5
1745515479.05,37.87511350496518,-122.25636998795159,16.0805859375,53.40935441422289,1003.1908899343764,84.08760052518456,173662.5,2.0,3.0,4.0,34.0
1745515481.04,37.87511380178659,-122.25636705962806,16.092890625,53.4108830821602,1003.1821938687006,84.1605886933865,174089.5,2.0,3.0,4.0,29.5
1745515483.05,37.87522520996835,-122.25649004876088,16.10421875,53.421536675327694,1003.1793411026456,84.18453283376763,174348.0,2.0,3.0,3.0,34.0
1745515485.04,37.87527062035274,-122.2565413552528,16.12365234375,53.423951995489524,1003.1596100448746,84.35014272914319,175125.0,2.0,3.0,3.0,31.5
1745515487.03,37.87527694457563,-122.25654838550328,16.131953125000003,53.42190177534707,1003.1405559052431,84.510073520892,176082.5,2.0,3.0,3.0,31.5
1745515489.02,37.875489200207866,-122.25680616398174,16.11515625,53.361261717217864,1003.1372081667193,84.53817290910607,176435.0,2.0,3.0,3.0,44.0
1745515491.06,37.875094427762434,-122.25664434034587,16.098750000000003,53.35922408882603,1003.1370595566118,84.53942027061719,176963.5,2.0,3.0,3.0,42.0
1745515493.03,37.875063875725374,-122.256668480227,16.0958203125,53.33729375210686,1003.1386509990784,84.52606234435456,177052.0,2.0,3.0,3.0,49.5
1745515495.0,37.87506783641877,-122.25670868796902,16.0958203125,53.33729375210686,1003.1386509990784,84.52606234435456,177052.0,2.0,3.0,3.0,49.5
1745515497.02,37.87506564901924,-122.25674128659949,16.09181640625,53.330635691093576,1003.1459159860534,84.46508337829007,177496.0,2.0,3.0,3.0,40.0
1745515499.05,37.87506891642936,-122.2567767541438,16.09083984375,53.32743365163691,1003.156794425968,84.37377534990503,177674.5,2.0,3.0,3.0,37.0
1745515501.05,37.87507281129129,-122.25680542938704,16.08439453125,53.354361022678034,1003.1681817605249,84.27819701186803,178484.5,2.0,3.0,3.0,31.0
1745515503.05,37.8750806054863,-122.25683216647224,16.06642578125,53.38294237661143,1003.1812396806181,84.16859745387922,178481.0,2.0,3.0,3.0,38.5
1745515505.0,37.875087625154535,-122.25684767071026,16.054316406250003,53.418419298660154,1003.197826268768,84.02938252321678,178571.5,2.0,3.0,3.0,38.5
1745515507.05,37.87509854153975,-122.25686475430989,16.05236328125,53.479827036957275,1003.2187424619518,83.85383084545848,178211.5,2.0,3.0,3.0,30.0
1745515509.02,37.875106749371845,-122.25688277513264,16.05353515625,53.53239176234125,1003.2275028745678,83.78030477421032,179026.0,2.0,3.0,3.0,31.5
1745515511.07,37.87511418099424,-122.25690275872869,16.04826171875,53.5965077334979,1003.2426144292692,83.6534747144378,179387.0,1.5,2.5,2.5,30.0
1745515513.03,37.875127872167916,-122.25692389821089,16.040644531250003,53.626411022447186,1003.251950409995,83.57511948655554,179569.5,1.5,2.5,2.5,32.0
1745515515.03,37.875127872167916,-122.25692389821089,16.0380078125,53.66002540739769,1003.2666370484269,83.45185806886045,179842.5,1.0,2.0,2.0,32.0
1745515517.02,37.875127872167916,-122.25692389821089,16.03615234375,53.690656742906896,1003.2759776633386,83.37346536759155,180118.0,1.0,2.0,2.0,36.0
1745515519.07,37.875127872167916,-122.25692389821089,16.04025390625,53.74673645797816,1003.293215753461,83.22879330819924,178933.5,1.0,3.0,3.0,28.5
1745515521.05,37.875127872167916,-122.25692389821089,16.045625,53.85549986769834,1003.305961720212,83.12182310291783,179023.0,1.0,3.0,3.0,29.0
1745515523.01,37.875127872167916,-122.25692389821089,16.050703125,53.967383210029496,1003.3173566095796,83.02619262440122,178481.5,1.0,3.0,3.0,29.0
1745515525.05,37.875339661010955,-122.25697893110582,16.05861328125,54.058040784547686,1003.3286688597502,82.93125673217514,179114.0,1.0,3.0,3.0,36.0
